"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @baelattan: jungkook has officially done the most “gen-z raised by millennials” thing ever #btsoninstagram https://t.co/P7WC5gVPxG",FALSE,0,NA,2021-12-06 13:16:34,FALSE,NA,"1467845421812826117",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BtsSayuri123",1144,TRUE,FALSE,NA,NA
"Today I searched for most followed celebrity on Insta and I was wondering what if BTS members had their personal ac… https://t.co/Qh0k7bPusn",FALSE,0,NA,2021-12-06 13:16:33,TRUE,NA,"1467845416909606914",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MrsChimchim13",0,FALSE,FALSE,NA,NA
"RT @hobigiggle: BTS opened their own Instagram accounts y'all 2022 is gonna be goooooooooooood !!!
#BTSONINSTAGRAM #BTS https://t.co/X8xfGK…",FALSE,0,NA,2021-12-06 13:16:31,FALSE,NA,"1467845409167101959",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fabi__min",1403,TRUE,FALSE,NA,NA
"#गीतामहोत्सव_पर_गीतासार
In Gita chapter 11 verse 32, the holy Gita-Giver lord is saying that Arjuna, ""I am Kaal. I… https://t.co/3YdJgxjaxB",FALSE,0,NA,2021-12-06 13:16:30,TRUE,NA,"1467845406285463555",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jagdish12474996",0,FALSE,FALSE,NA,NA
"RT @jaycapri0o: Taehyung Followers is already 9M.😭🤧🤗
#btsoninstagram",FALSE,0,NA,2021-12-06 13:16:30,FALSE,NA,"1467845405584936962",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","i1_niki",3,TRUE,FALSE,NA,NA
"RT @NiniMochi94: can we just admire hobi's username. not only does it say ""you are my hope,"" it has ARMY in the middle of u and hope 

HOSE…",FALSE,0,NA,2021-12-06 13:16:27,FALSE,NA,"1467845393245376525",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ps_darkestlies",876,TRUE,FALSE,NA,NA
"RT @adoretks: NOT JOON TAGGING YOONGI AS THE CAT OMG 😭 this is the cutest fucking thing i’ve seen all week #btsoninstagram https://t.co/U3s…",FALSE,0,NA,2021-12-06 13:16:26,FALSE,NA,"1467845390217007106",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bangwoolatiny",107,TRUE,FALSE,NA,NA
"RT @NiniMochi94: can we just admire hobi's username. not only does it say ""you are my hope,"" it has ARMY in the middle of u and hope 

HOSE…",FALSE,0,NA,2021-12-06 13:16:26,FALSE,NA,"1467845390024122368",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","bangtaennieee",876,TRUE,FALSE,NA,NA
"RT @NiniMochi94: can we just admire hobi's username. not only does it say ""you are my hope,"" it has ARMY in the middle of u and hope 

HOSE…",FALSE,0,NA,2021-12-06 13:16:23,FALSE,NA,"1467845377223438340",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","min_nea0328",876,TRUE,FALSE,NA,NA
"RT @hobigiggle: BTS opened their own Instagram accounts y'all 2022 is gonna be goooooooooooood !!!
#BTSONINSTAGRAM #BTS https://t.co/X8xfGK…",FALSE,0,NA,2021-12-06 13:16:23,FALSE,NA,"1467845374580830211",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NatalyG87660397",1403,TRUE,FALSE,NA,NA
"RT @hobigiggle: BTS opened their own Instagram accounts y'all 2022 is gonna be goooooooooooood !!!
#BTSONINSTAGRAM #BTS https://t.co/X8xfGK…",FALSE,0,NA,2021-12-06 13:16:22,FALSE,NA,"1467845372823601157",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IXFORMIX",1403,TRUE,FALSE,NA,NA
"RT @NiniMochi94: can we just admire hobi's username. not only does it say ""you are my hope,"" it has ARMY in the middle of u and hope 

HOSE…",FALSE,0,NA,2021-12-06 13:16:22,FALSE,NA,"1467845370948382720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kimtaehyung4rvr",876,TRUE,FALSE,NA,NA
"How can i describe my happiness...seriously sssssoooooo happy that now they have their own insta accounts ...i wasn… https://t.co/yrbNkNdmsi",FALSE,1,NA,2021-12-06 13:16:21,TRUE,NA,"1467845366347440137",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EmanFat75194471",0,FALSE,FALSE,NA,NA
"RT @NiniMochi94: can we just admire hobi's username. not only does it say ""you are my hope,"" it has ARMY in the middle of u and hope 

HOSE…",FALSE,0,NA,2021-12-06 13:16:20,FALSE,NA,"1467845364598263810",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MicmicSuga7",876,TRUE,FALSE,NA,NA
"@SumanthOffl @alluarjun #PushpaTrailerDay

https://t.co/F7mlH2jJ1G

PREMIERE STARTED 

cocept TRAILER IS HERE 

7.0… https://t.co/TY5EuBRlWy",FALSE,0,"SumanthOffl",2021-12-06 13:16:20,TRUE,"1467844205607211010","1467845363948142600","1180463929132142592","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mathewscj2",0,FALSE,FALSE,NA,NA
"Logging back to ig for boys! Follow me there if u want ♡
#btsoninstagram https://t.co/r61EPGehqA",FALSE,1,NA,2021-12-06 13:16:20,FALSE,NA,"1467845362501054474",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Tataboo23",0,FALSE,FALSE,NA,NA
"RT @baelattan: jungkook has officially done the most “gen-z raised by millennials” thing ever #btsoninstagram https://t.co/P7WC5gVPxG",FALSE,0,NA,2021-12-06 13:16:20,FALSE,NA,"1467845362216022016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chillavocado",1144,TRUE,FALSE,NA,NA
"Someone teach BTS how to post stories and how to mention eachother please!!! #방탄소년단 #btsoninstagram",FALSE,0,NA,2021-12-06 13:16:19,FALSE,NA,"1467845357786656769",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Eatjin_14",0,FALSE,FALSE,NA,NA
"RT @seokjinmylabsss: bangtan surpassed 1M plus followers on instagram omg omg 
#btsoninstagram https://t.co/HdETtTIjT7",FALSE,0,NA,2021-12-06 13:16:17,FALSE,NA,"1467845352560918528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","min_nea0328",1699,TRUE,FALSE,NA,NA
"RT @savedme_fine: Vmin🐯🐥 having separation anxiety and flirting through instagram😭💕💜
#btsoninstagram https://t.co/pNSMmLQaaf",FALSE,0,NA,2021-12-06 13:16:17,FALSE,NA,"1467845348651589640",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","win_odair",467,TRUE,FALSE,NA,NA
"RT @nanah_vts: Omg omg taetae posted his first selca in insta im screaming😭😭😭
#BTSV
#BTSONINSTAGRAM https://t.co/HXdGoH52Jk",FALSE,0,NA,2021-12-06 13:16:16,FALSE,NA,"1467845344684032000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","m_jinkim",160,TRUE,FALSE,NA,NA
"RT @_heymitchie: REST WHO/WHAT/WHEN??? IG Accounts!! May IG 😂 #btsoninstagram https://t.co/sLPlnTffT2",FALSE,0,NA,2021-12-06 13:16:15,FALSE,NA,"1467845342532014083",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Corpses_Catgirl",311,TRUE,FALSE,NA,NA
"RT @baelattan: jungkook has officially done the most “gen-z raised by millennials” thing ever #btsoninstagram https://t.co/P7WC5gVPxG",FALSE,0,NA,2021-12-06 13:16:14,FALSE,NA,"1467845340044922888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","venus_babette",1144,TRUE,FALSE,NA,NA
"RT @namgijinist: bangtan opened their personal ig accounts only for them to turn off comments and follow each other. we're all gonna 8-whee…",FALSE,0,NA,2021-12-06 13:16:14,FALSE,NA,"1467845337171697664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","moon7jinnie",134,TRUE,FALSE,NA,NA
"RT @baelattan: jungkook has officially done the most “gen-z raised by millennials” thing ever #btsoninstagram https://t.co/P7WC5gVPxG",FALSE,0,NA,2021-12-06 13:16:13,FALSE,NA,"1467845333099360258",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","trisyaainaa",1144,TRUE,FALSE,NA,NA
"BTS got Instagram and started flirting with each other 💜😂 
#welcometoinstagram #findingyoongi 
#jungkookiabcd #btsoninstagram
#RKIVE",FALSE,0,NA,2021-12-06 13:16:12,FALSE,NA,"1467845331056357379",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Abigalbarretto2",0,FALSE,FALSE,NA,NA
"RT @baelattan: jungkook has officially done the most “gen-z raised by millennials” thing ever #btsoninstagram https://t.co/P7WC5gVPxG",FALSE,0,NA,2021-12-06 13:16:11,FALSE,NA,"1467845326724042752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JINxKOOKxOT7",1144,TRUE,FALSE,NA,NA
"RT @NiniMochi94: can we just admire hobi's username. not only does it say ""you are my hope,"" it has ARMY in the middle of u and hope 

HOSE…",FALSE,0,NA,2021-12-06 13:16:08,FALSE,NA,"1467845313859829763",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Kimchi_maker",877,TRUE,FALSE,NA,NA
"Ha! Whats that?! \^^/ 

All the names are so cute! And man they got the shortest of names 😱

And then there is Jung… https://t.co/efvPcaR6ZU",FALSE,0,NA,2021-12-06 13:16:08,TRUE,NA,"1467845312186400774",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LAWGI_",0,FALSE,FALSE,NA,NA
"RT @NiniMochi94: can we just admire hobi's username. not only does it say ""you are my hope,"" it has ARMY in the middle of u and hope 

HOSE…",FALSE,0,NA,2021-12-06 13:16:08,FALSE,NA,"1467845310852567045",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","nkgrxxI9SZZzpHL",877,TRUE,FALSE,NA,NA
"RT @NiniMochi94: can we just admire hobi's username. not only does it say ""you are my hope,"" it has ARMY in the middle of u and hope 

HOSE…",FALSE,0,NA,2021-12-06 13:16:07,FALSE,NA,"1467845309745217538",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AigoBangtan",877,TRUE,FALSE,NA,NA
"Guys i created an account on Instagram but i don't have any follower....please follow me there
@/tressie_bts
#btsoninstagram",FALSE,1,NA,2021-12-06 13:16:07,FALSE,NA,"1467845308012916746",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tressie_BTS",0,FALSE,FALSE,NA,NA
"I wakeup and saw bts now have ig acc,now I'm dead,bye guys.This people don't even let me sleep 😭 I read somewhere,y… https://t.co/JVbASiOxyg",FALSE,0,NA,2021-12-06 13:16:07,TRUE,NA,"1467845308004507649",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ArohiJk",0,FALSE,FALSE,NA,NA
"RT @NiniMochi94: can we just admire hobi's username. not only does it say ""you are my hope,"" it has ARMY in the middle of u and hope 

HOSE…",FALSE,0,NA,2021-12-06 13:16:06,FALSE,NA,"1467845304145825799",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","btsmyhopeee",877,TRUE,FALSE,NA,NA
"RT @NiniMochi94: can we just admire hobi's username. not only does it say ""you are my hope,"" it has ARMY in the middle of u and hope 

HOSE…",FALSE,0,NA,2021-12-06 13:16:05,FALSE,NA,"1467845299830136832",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","hnjfs_",877,TRUE,FALSE,NA,NA
"🐨 finding yoongi
RM taking photo of a cat because it reminded him of Yoongi
 Namgi the cutest 😭 #btsoninstagram https://t.co/25lgCxTQy6",FALSE,1,NA,2021-12-06 13:16:02,FALSE,NA,"1467845289708953603",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","diyasaravarghes",1,FALSE,FALSE,NA,NA
"WILL YOU PLEASE LET ME BREATHE, KIM TAEHYUNG?!!

#KIMTAEHYUNG #BTSV #btsoninstagram #BTS https://t.co/tkU41h35ra",FALSE,0,NA,2021-12-06 13:16:02,FALSE,NA,"1467845287687430144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PMedhasree",1,FALSE,FALSE,NA,NA
"RT @NiniMochi94: can we just admire hobi's username. not only does it say ""you are my hope,"" it has ARMY in the middle of u and hope 

HOSE…",FALSE,0,NA,2021-12-06 13:16:02,FALSE,NA,"1467845286546403330",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","moonchildnamu2",877,TRUE,FALSE,NA,NA
"RT @jaycapri0o: Taehyung Followers is already 9M.😭🤧🤗
#btsoninstagram",FALSE,0,NA,2021-12-06 13:15:57,FALSE,NA,"1467845268657741825",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PyngropeDoryne",3,TRUE,FALSE,NA,NA
"V OST IS COMING 
TAEHYUNG OST IS COMING
WAITING FOR V OST
#OurBelovedSummer
#그해_태형이와_우리는 #btsoninstagram",FALSE,0,NA,2021-12-06 13:15:57,FALSE,NA,"1467845265914740740",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","win_odair",0,FALSE,FALSE,NA,NA
"mood #btsoninstagram https://t.co/XPwRbvPP9y",FALSE,0,NA,2021-12-06 13:15:57,FALSE,NA,"1467845265197518862",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tarmykook",0,FALSE,FALSE,NA,NA
"RT @yourgirl_vjkaye: I knew that his name on ig had so much taehyung’s kind of view 😂#btsoninstagram #taekook https://t.co/jsdJzggs7k",FALSE,0,NA,2021-12-06 13:15:56,FALSE,NA,"1467845263272255491",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ImJHopeBias_",14,TRUE,FALSE,NA,NA
"Bruh. Wait. They surely will have tiny tan themes of their chat fr. Snsnsjsj 😭#btsoninstagram",FALSE,0,NA,2021-12-06 13:15:56,FALSE,NA,"1467845260810199043",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JIMINisART",0,FALSE,FALSE,NA,NA
"RT @mochis_eyesmile: I can die peacefully now 😭😭😭😭😭😭😭😭😭😭😭😭😭😭

#btsoninstagram https://t.co/F6zamlFvvd",FALSE,0,NA,2021-12-06 13:15:52,FALSE,NA,"1467845247866896384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aa_aeyn",459,TRUE,FALSE,NA,NA
"@nicolle971_ Que bonito 💜💜💜💜💜💜

PLEASE ARMY VOTE MAMA 
#btsoninstagram 

🗳️: https://t.co/Af9T3rv8mv",FALSE,0,"nicolle971_",2021-12-06 13:15:52,FALSE,"1467844430761803781","1467845245207515140","250440709","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lislianoche",0,FALSE,FALSE,NA,NA
"RT @NiniMochi94: can we just admire hobi's username. not only does it say ""you are my hope,"" it has ARMY in the middle of u and hope 

HOSE…",FALSE,0,NA,2021-12-06 13:15:52,FALSE,NA,"1467845244225916931",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","joonmoonjar",877,TRUE,FALSE,NA,NA
"10-11.7M followers and have ""account managed by @/bighit_ent"" only to put fanstagram underneath? who are you kiddin… https://t.co/VZnFmLwPIk",FALSE,0,NA,2021-12-06 13:15:50,TRUE,NA,"1467845237683142659",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bttmyg",1,FALSE,FALSE,NA,NA
"RT @NiniMochi94: can we just admire hobi's username. not only does it say ""you are my hope,"" it has ARMY in the middle of u and hope 

HOSE…",FALSE,0,NA,2021-12-06 13:15:48,FALSE,NA,"1467845228996530187",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hobiundercut",877,TRUE,FALSE,NA,NA
"RT @Btsarmy94058175: In just seconds the members got 2m followers on ig!!!
#btsoninstagram https://t.co/kmpoLD6j5w",FALSE,0,NA,2021-12-06 13:15:47,FALSE,NA,"1467845226773446656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ratna_iam_well",32,TRUE,FALSE,NA,NA
"RT @hobigiggle: BTS opened their own Instagram accounts y'all 2022 is gonna be goooooooooooood !!!
#BTSONINSTAGRAM #BTS https://t.co/X8xfGK…",FALSE,0,NA,2021-12-06 13:15:47,FALSE,NA,"1467845225682923527",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","jiminz_got_jamz",1403,TRUE,FALSE,NA,NA
"RT @hobigiggle: BTS opened their own Instagram accounts y'all 2022 is gonna be goooooooooooood !!!
#BTSONINSTAGRAM #BTS https://t.co/X8xfGK…",FALSE,0,NA,2021-12-06 13:15:47,FALSE,NA,"1467845224105844736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_alyhya_",1403,TRUE,FALSE,NA,NA
"RT @seokjinmylabsss: bangtan surpassed 1M plus followers on instagram omg omg 
#btsoninstagram https://t.co/HdETtTIjT7",FALSE,0,NA,2021-12-06 13:15:47,FALSE,NA,"1467845223736819713",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","21lk21",1699,TRUE,FALSE,NA,NA
"It’s real 🥺💜 #btsoninstagram https://t.co/1Pq1TTTkbt",FALSE,0,NA,2021-12-06 13:15:47,FALSE,NA,"1467845223514624000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","enbtavares",0,FALSE,FALSE,NA,NA
"RT @savedme_fine: Vmin🐯🐥 having separation anxiety and flirting through instagram😭💕💜
#btsoninstagram https://t.co/pNSMmLQaaf",FALSE,0,NA,2021-12-06 13:15:47,FALSE,NA,"1467845223372161024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aa_aeyn",467,TRUE,FALSE,NA,NA
"#그해_태형이와_우리는
V OST IS COMING

#btsoninstagram",FALSE,0,NA,2021-12-06 13:15:45,FALSE,NA,"1467845214920486916",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bestrapperyoon",0,FALSE,FALSE,NA,NA
"RT @seokjinmylabsss: bangtan surpassed 1M plus followers on instagram omg omg 
#btsoninstagram https://t.co/HdETtTIjT7",FALSE,0,NA,2021-12-06 13:15:44,FALSE,NA,"1467845213569880064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","only_Army_ot7",1699,TRUE,FALSE,NA,NA
"RT @mochis_eyesmile: I can die peacefully now 😭😭😭😭😭😭😭😭😭😭😭😭😭😭

#btsoninstagram https://t.co/F6zamlFvvd",FALSE,0,NA,2021-12-06 13:15:44,FALSE,NA,"1467845211560816644",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","M_O_F_Os",459,TRUE,FALSE,NA,NA
"RT @baelattan: jungkook has officially done the most “gen-z raised by millennials” thing ever #btsoninstagram https://t.co/P7WC5gVPxG",FALSE,0,NA,2021-12-06 13:15:44,FALSE,NA,"1467845211028082689",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","win_odair",1144,TRUE,FALSE,NA,NA
"RT @onlybtsonlyarmy: Tendencias mundiales 🌐

1. jungkook
3. #btsoninstagram 
11. FINDING YOONGI
12. WAITING FOR V OST
14. ARMY ASSEMBLY ON…",FALSE,0,NA,2021-12-06 13:15:43,FALSE,NA,"1467845209832579073",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CandyMochi8",5,TRUE,FALSE,NA,NA
"me trying to convince myself it's real  #btsoninstagram https://t.co/q7WERdcmzJ",FALSE,0,NA,2021-12-06 13:15:42,FALSE,NA,"1467845204333977602",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tarmykook",0,FALSE,FALSE,NA,NA
